experiment,fold,train_accuracy,test_accuracy,val_accuracy,test_precision,test_recall,test_f1,val_precision,val_recall,val_f1,timeuse
th(0.7),4,0.999507853589408,0.999399419438791,0.99930624733172,0.847457627118644,0.649350649350649,0.735294117647059,0.882352941176471,0.721153846153846,0.793650793650794,36.366425037384
th(0.8),1,0.999525636388433,0.999616295752561,0.999395211498097,0.95,0.74025974025974,0.832116788321168,0.864583333333333,0.798076923076923,0.83,41.9217710494995
th(0.8),2,0.999466347265623,0.999382736645424,0.999288458801765,0.857142857142857,0.623376623376623,0.721804511278196,0.872093023255814,0.721153846153846,0.789473684210526,36.3489818572998
th(0.8),3,0.999389267714201,0.999366053852057,0.999377390376234,0.914893617021277,0.558441558441558,0.693548387096774,0.947368421052632,0.699029126213592,0.804469273743017,36.1463289260864
th(0.8),4,0.999430770416664,0.999232591505122,0.999252881741853,0.844444444444444,0.493506493506494,0.622950819672131,0.878048780487805,0.692307692307692,0.774193548387097,37.1432750225067
th(0.9),1,0.99949598866271,0.999616295752561,0.999412999395211,0.95,0.74025974025974,0.832116788321168,0.873684210526316,0.798076923076923,0.834170854271357,42.7176830768585
th(0.9),2,0.999324039869789,0.999215908711755,0.999235093211897,0.857142857142857,0.467532467532468,0.605042016806723,0.896103896103896,0.663461538461538,0.762430939226519,37.123762845993
th(0.9),3,0.999329973317521,0.999149177538287,0.999252868451481,0.933333333333333,0.363636363636364,0.523364485981308,0.984126984126984,0.601941747572815,0.746987951807229,36.8910388946533
th(0.9),4,0.999430770416664,0.999232591505122,0.999252881741853,0.844444444444444,0.493506493506494,0.622950819672131,0.878048780487805,0.692307692307692,0.774193548387097,37.8813469409943
th(1),1,0.998155911460032,0.998715424910747,0.99815005870006,0,0,0,0,0,0,43.658595085144
th(1),2,0.998155933328985,0.998715424910747,0.998149992884588,0,0,0,0,0,0,38.1211099624634
th(1),3,0.998150014823599,0.998715424910747,0.998167748821489,0,0,0,0,0,0,37.6153950691223
th(1),4,0.998155933328985,0.998715424910747,0.998149992884588,0,0,0,0,0,0,38.7200539112091
